measurement_id,x,y,z,var_r,var_z
428,113.574753,-128.928146,294.390503,1.68809638e-05,0.000208333338
429,87.4190521,147.135727,292.944519,1.04510336e-05,0.000208333338
430,-138.547714,-100.605911,462.50415,1.11810095e-05,0.000208333338
431,-36.4130173,-167.23764,484.284393,1.05443642e-05,0.000208333338
432,-168.705276,27.419342,481.69696,8.26179348e-06,0.000208333338
433,-170.646652,28.4688683,486.742157,2.80393851e-05,0.000208333338
434,-45.7726898,-6.92784595,602.5,0.000833333354,0
435,-45.4487457,-6.8644886,598,0.000833333354,0
436,-44.9007187,-19.4654789,602,0.000833333354,0
437,-82.1027374,-32.7075462,602,0.000833333354,0
438,-44.6027298,-19.3022652,597.5,0.000833333354,0
439,-52.4354591,-52.7227707,602.5,0.000833333354,0
440,-52.0443802,-52.2772675,598,0.000833333354,0
441,-38.615551,-87.3918076,597.5,0.000833333354,0
442,-21.1438332,-98.0951691,602.5,0.000833333354,0
443,-6.14232874,-94.2691193,598,0.000833333354,0
444,66.756691,-74.89431,602,0.000833333354,0
445,57.4495926,-12.4197388,602,0.000833333354,0
446,56.993557,-12.3055677,597.5,0.000833333354,0
447,49.1789284,31.9554386,597.5,0.000833333354,0
448,49.6297684,32.1994514,602.5,0.000833333354,0
449,11.6162481,40.3693008,602.5,0.000833333354,0
450,12.3449621,56.0620193,602.5,0.000833333354,0
451,3.34673023,54.5176201,598,0.000833333354,0
452,-2.40417099,44.0030327,598,0.000833333354,0
453,3.66046405,46.8798409,598,0.000833333354,0
454,3.724823,47.1609802,602,0.000833333354,0
455,-2.39464688,44.2949257,602,0.000833333354,0
456,3.38023686,54.9130249,602,0.000833333354,0
457,-20.9781723,59.1096268,597.5,0.000833333354,0
458,-21.1677723,59.5988731,602.5,0.000833333354,0
459,-30.6251431,38.3737221,602,0.000833333354,0
460,-51.5529594,50.1641808,602,0.000833333354,0
461,-51.1946793,49.7758827,597.5,0.000833333354,0
462,-146.307907,-94.099205,602,0.000833333354,0
463,-123.081207,-105.551826,598,0.000833333354,0
464,144.697693,-57.9436188,598,0.000833333354,0
465,123.447227,-0.0945112854,598,0.000833333354,0
466,124.252647,0.0217013713,602,0.000833333354,0
467,150.022049,51.6319275,598,0.000833333354,0
468,136.503937,105.841446,598,0.000833333354,0
469,39.5870552,134.559845,598,0.000833333354,0
470,39.8866158,135.472763,602,0.000833333354,0
471,-71.5894012,77.9748001,602,0.000833333354,0
472,-78.2201767,98.5319824,602,0.000833333354,0
473,-111.139641,101.307655,598,0.000833333354,0
474,-71.2156601,77.388443,598,0.000833333354,0
475,-111.846939,102.093811,602,0.000833333354,0
476,-105.624359,19.3212452,598,0.000833333354,0
477,-106.348,19.4387398,602,0.000833333354,0
478,-53.6873894,-8.34765911,702.5,0.000833333354,0
479,-53.2898941,-8.28090382,698,0.000833333354,0
480,-52.2067604,-23.6648235,702,0.000833333354,0
481,-51.8682251,-23.4617119,697.5,0.000833333354,0
482,-60.7282906,-62.8041077,702.5,0.000833333354,0
483,-60.3774757,-62.3036385,698,0.000833333354,0
484,67.2738724,-15.5083303,702,0.000833333354,0
485,30.1632442,8.21885777,698,0.000833333354,0
486,30.3630543,8.23123837,702,0.000833333354,0
487,58.3671188,36.8345222,697.5,0.000833333354,0
488,13.8154297,46.8244743,697.5,0.000833333354,0
489,13.920682,47.1699448,702.5,0.000833333354,0
490,6.29610491,54.9374504,702.5,0.000833333354,0
491,13.8071957,65.8872681,702.5,0.000833333354,0
492,4.19830751,63.8706398,698,0.000833333354,0
493,-1.66642928,51.2275391,698,0.000833333354,0
494,6.15454578,54.6086082,698,0.000833333354,0
495,-1.61673093,51.5038834,702,0.000833333354,0
496,-25.0573845,69.0749359,697.5,0.000833333354,0
497,-25.2479687,69.5703125,702.5,0.000833333354,0
498,-35.0352707,45.2068863,698,0.000833333354,0
499,-35.2616081,45.5005302,702,0.000833333354,0
500,-60.5640411,58.6803513,702,0.000833333354,0
501,-62.1715279,76.0890732,702,0.000833333354,0
502,-62.2026443,76.1153564,702,0.000833333354,0
503,-60.1303215,58.2883873,697.5,0.000833333354,0
504,-44.3359375,-103.711319,702,0.000833333354,0
505,-23.8993893,-115.022461,702,0.000833333354,0
506,-23.7603016,-114.373276,698,0.000833333354,0
507,-6.11739159,-111.442802,702,0.000833333354,0
508,79.2686768,-86.5887375,702,0.000833333354,0
509,78.7672958,-86.1292419,698,0.000833333354,0
510,145.43042,2.79033566,702,0.000833333354,0
511,47.1423416,157.597626,698,0.000833333354,0
512,-89.2375946,116.311928,698,0.000833333354,0
513,-81.9037704,93.2028198,702,0.000833333354,0
514,-89.6792297,117.048279,702,0.000833333354,0
515,-81.5470123,92.6086273,698,0.000833333354,0
516,-123.883987,22.1802368,698,0.000833333354,0
517,-124.605728,22.287241,702,0.000833333354,0
518,-63.1291733,-10.1178799,822.5,0.000833333354,0
519,-62.8011475,-10.0321398,818,0.000833333354,0
520,-60.6768074,-28.7387886,822,0.000833333354,0
521,-60.3581085,-28.5164928,817.5,0.000833333354,0
522,79.1212692,-19.4508114,822,0.000833333354,0
523,36.028511,8.95129585,818,0.000833333354,0
524,75.3993912,24.3931179,822,0.000833333354,0
525,69.5722427,42.401123,817.5,0.000833333354,0
526,16.6215668,54.9362679,817.5,0.000833333354,0
527,16.7762756,55.3006325,822.5,0.000833333354,0
528,15.2728262,77.7447205,822.5,0.000833333354,0
529,10.5220881,64.055481,822.5,0.000833333354,0
530,5.35296059,75.0993881,818,0.000833333354,0
531,-0.205619693,59.5050697,818,0.000833333354,0
532,10.3440809,63.7318916,818,0.000833333354,0
533,-0.157988206,59.7957535,822,0.000833333354,0
534,-11.7524309,31.5404949,817.5,0.000833333354,0
535,-30.3288956,81.3577652,822.5,0.000833333354,0
536,-11.8354092,31.7430401,822.5,0.000833333354,0
537,-40.3892822,53.881916,818,0.000833333354,0
538,-40.57061,54.2049904,822,0.000833333354,0
539,-70.9234695,68.4290161,817.5,0.000833333354,0
540,-112.220131,-45.5012169,818,0.000833333354,0
541,-112.757408,-45.7516594,822,0.000833333354,0
542,-50.3714409,-122.775009,822,0.000833333354,0
543,-26.8716335,-135.542145,822,0.000833333354,0
544,-26.7935009,-134.84668,818,0.000833333354,0
545,-5.59081745,-131.295319,822,0.000833333354,0
546,94.1483994,-99.7854462,818,0.000833333354,0
547,170.704391,7.23283148,822,0.000833333354,0
548,-102.219193,139.196136,818,0.000833333354,0
549,-93.4391327,112.145844,822,0.000833333354,0
550,-146.520081,25.5007801,822,0.000833333354,0
551,-74.1747742,-12.2428389,962.5,0.000833333354,0
552,-73.8265839,-12.1972075,958,0.000833333354,0
553,-70.3327942,-35.0038261,962,0.000833333354,0
554,-70.0032349,-34.8133926,957.5,0.000833333354,0
555,29.2450066,-14.9866619,962.5,0.000833333354,0
556,29.1061859,-14.9112167,958,0.000833333354,0
557,92.7939148,-24.3572121,962,0.000833333354,0
558,30.198719,8.61952496,958,0.000833333354,0
559,42.9403267,9.35315609,958,0.000833333354,0
560,30.2859974,8.61505985,962,0.000833333354,0
561,82.8379593,48.5280952,957.5,0.000833333354,0
562,20.0450268,64.3904572,957.5,0.000833333354,0
563,20.1790371,64.735199,962.5,0.000833333354,0
564,16.4895878,91.6361771,962.5,0.000833333354,0
565,17.0575485,74.1880798,962.5,0.000833333354,0
566,2.12684155,69.0413437,958,0.000833333354,0
567,6.7077651,88.2064285,958,0.000833333354,0
568,2.21876192,69.3040237,962,0.000833333354,0
569,-13.9291821,37.0319481,957.5,0.000833333354,0
570,-36.4801941,95.0125961,962.5,0.000833333354,0
571,-14.023735,37.2249451,962.5,0.000833333354,0
572,-46.1984138,64.2158203,958,0.000833333354,0
573,-46.3828087,64.5301361,962,0.000833333354,0
574,-28.7246151,19.712986,957.5,0.000833333354,0
575,-28.8817806,19.8323593,962.5,0.000833333354,0
576,-132.163193,-54.2637482,962,0.000833333354,0
577,-81.041275,-89.8816986,962,0.000833333354,0
578,-80.7412796,-89.4620895,958,0.000833333354,0
579,-56.8845978,-145.254807,962,0.000833333354,0
580,-56.7131157,-144.597549,958,0.000833333354,0
581,-29.8601646,-159.560562,962,0.000833333354,0
582,-29.7566833,-158.880859,958,0.000833333354,0
583,-4.28299618,-154.339844,962,0.000833333354,0
584,112.719536,-115.188171,958,0.000833333354,0
585,-105.292709,134.940643,962,0.000833333354,0
586,-83.6480713,80.2264099,958,0.000833333354,0
587,-84.0204849,80.5675278,962,0.000833333354,0
588,-172.097168,28.9747143,962,0.000833333354,0
589,-85.2032928,-14.5122986,1102.5,0.000833333354,0
590,-84.8276749,-14.4245653,1098,0.000833333354,0
591,-79.7948608,-41.4778709,1102,0.000833333354,0
592,-79.5251541,-41.2719231,1097.5,0.000833333354,0
593,33.4430885,-17.3645725,1102.5,0.000833333354,0
594,33.3263474,-17.2777042,1098,0.000833333354,0
595,54.9492683,-21.2627983,1098,0.000833333354,0
596,55.2504692,-21.3934383,1102,0.000833333354,0
597,50.227932,9.28990746,1102.5,0.000833333354,0
598,50.0138588,9.28718662,1098,0.000833333354,0
599,34.5932655,10.1849718,1098,0.000833333354,0
600,34.7185783,10.2181921,1102,0.000833333354,0
601,23.6343288,73.7694016,1097.5,0.000833333354,0
602,23.7924747,74.0858765,1102.5,0.000833333354,0
603,25.9956818,85.2510605,1102.5,0.000833333354,0
604,8.16169453,101.318527,1098,0.000833333354,0
605,5.12415743,78.3353653,1098,0.000833333354,0
606,-16.1653614,42.462204,1097.5,0.000833333354,0
607,-16.2453575,42.6834221,1102.5,0.000833333354,0
608,-51.6599464,74.8559952,1098,0.000833333354,0
609,-17.8687553,28.4179268,1098,0.000833333354,0
610,-17.9130859,28.5236721,1102,0.000833333354,0
611,-33.0346336,22.6580105,1097.5,0.000833333354,0
612,-33.222702,22.7407017,1102.5,0.000833333354,0
613,-151.432388,-62.87957,1102,0.000833333354,0
614,-90.843399,-104.499901,1098,0.000833333354,0
615,106.30806,-29.4488945,1102,0.000833333354,0
616,105.912338,-29.3074112,1098,0.000833333354,0
617,96.3296204,54.1863747,1098,0.000833333354,0
618,17.2860317,105.582649,1102,0.000833333354,0
619,17.2838726,105.192696,1098,0.000833333354,0
620,-42.8611603,108.514114,1102,0.000833333354,0
621,-42.6733055,108.099449,1098,0.000833333354,0
622,-96.3849792,91.8929367,1098,0.000833333354,0
623,-171.296341,11.9113379,1098,0.000833333354,0
624,-166.686539,13.3263292,1098,0.000833333354,0
625,-100.596809,-17.8463268,1298,0.000833333354,0
626,-24.5338478,-21.1587048,1302.5,0.000833333354,0
627,-24.4710999,-21.0789261,1298,0.000833333354,0
628,39.4691811,-20.8505383,1302.5,0.000833333354,0
629,39.3190804,-20.7983856,1298,0.000833333354,0
630,68.430481,-26.7816505,1298,0.000833333354,0
631,59.94487,8.66504288,1302.5,0.000833333354,0
632,59.7305374,8.66193104,1298,0.000833333354,0
633,40.8967361,12.6463737,1298,0.000833333354,0
634,41.0138512,12.6750927,1302,0.000833333354,0
635,28.9957409,87.0793152,1297.5,0.000833333354,0
636,29.1077995,87.4079437,1302.5,0.000833333354,0
637,10.8973551,90.8903656,1298,0.000833333354,0
638,-19.3357582,50.2651863,1297.5,0.000833333354,0
639,-19.4207268,50.4969063,1302.5,0.000833333354,0
640,-21.3600502,33.5238266,1298,0.000833333354,0
641,-21.4543533,33.6431007,1302,0.000833333354,0
642,-39.256115,26.7877769,1297.5,0.000833333354,0
643,-39.4126282,26.9075909,1302.5,0.000833333354,0
644,-92.8310089,-50.9751434,1298,0.000833333354,0
645,-104.473312,-126.696938,1298,0.000833333354,0
646,125.264885,-37.4946899,1302,0.000833333354,0
647,124.919327,-37.3245773,1298,0.000833333354,0
648,115.844017,61.438755,1298,0.000833333354,0
649,42.8262367,97.276474,1302,0.000833333354,0
650,17.6238937,125.120033,1298,0.000833333354,0
651,10.4382305,119.980736,1298,0.000833333354,0
652,10.4895506,120.379189,1302,0.000833333354,0
653,-52.2702026,127.231415,1298,0.000833333354,0
654,-59.0057449,90.7856445,1302,0.000833333354,0
655,-58.8151627,90.4653244,1298,0.000833333354,0
656,-114.708061,108.440178,1298,0.000833333354,0
657,-28.4277172,-24.4223003,1502.5,0.000833333354,0
658,-28.3203049,-24.3348885,1498,0.000833333354,0
659,21.8323879,-21.5941906,1502,0.000833333354,0
660,21.7713776,-21.5271378,1497.5,0.000833333354,0
661,45.4427757,-24.3979778,1502.5,0.000833333354,0
662,45.3336105,-24.3196487,1498,0.000833333354,0
663,81.8407745,-32.4682999,1498,0.000833333354,0
664,69.3604584,7.0904088,1502.5,0.000833333354,0
665,31.5037174,10.7944689,1498,0.000833333354,0
666,47.0362816,15.3509121,1498,0.000833333354,0
667,31.6098156,10.7858877,1502,0.000833333354,0
668,47.1409531,15.3992138,1502,0.000833333354,0
669,23.9401188,23.6172848,1502.5,0.000833333354,0
670,23.873455,23.5296612,1498,0.000833333354,0
671,5.33985138,33.3433876,1502.5,0.000833333354,0
672,8.33340263,32.6742401,1502.5,0.000833333354,0
673,5.30487108,33.2541237,1498,0.000833333354,0
674,-22.6675072,58.2269592,1502.5,0.000833333354,0
675,-24.8960724,38.5725861,1498,0.000833333354,0
676,-24.9405823,38.6745415,1502,0.000833333354,0
677,-45.4820442,30.9239063,1497.5,0.000833333354,0
678,-45.6298752,31.0199661,1502.5,0.000833333354,0
679,-116.22802,-21.4550076,1498,0.000833333354,0
680,-116.546288,-21.5031242,1502,0.000833333354,0
681,-105.612518,-61.6725426,1498,0.000833333354,0
682,143.858124,-46.3508987,1502,0.000833333354,0
683,135.989532,67.9611893,1502,0.000833333354,0
684,135.575638,67.8373337,1498,0.000833333354,0
685,62.7232704,106.412514,1502,0.000833333354,0
686,62.3116302,106.279442,1498,0.000833333354,0
687,34.6595459,100.262802,1498,0.000833333354,0
688,18.2780304,103.315804,1502,0.000833333354,0
689,12.8804646,138.692749,1498,0.000833333354,0
690,17.2102413,145.114059,1498,0.000833333354,0
691,18.1572056,103.059792,1498,0.000833333354,0
692,12.9525871,139.029648,1502,0.000833333354,0
693,-62.4202423,146.036942,1498,0.000833333354,0
694,-65.05793,106.834808,1502,0.000833333354,0
695,-64.9304428,106.521347,1498,0.000833333354,0
696,178.615051,281.291321,-2948.5,0.479877204,0
697,-86.3889008,339.066406,-2945.5,0.47986567,0
698,-324.847839,-167.303543,-2945.5,0.478899539,0
699,-273.781219,-246.71608,-2945.5,0.479750246,0
700,-208.156204,-251.062088,-2948.5,0.479983389,0
701,-199.760834,-305.19812,-2945.5,0.479997635,0
702,338.673615,-50.4815178,-2948.5,0.479662806,0
703,255.176239,-18.2425156,-2945.5,0.479916841,0
704,-378.73587,-196.747208,-2954.5,0.479682326,0
705,50.3942986,-544.716736,-2954.5,0.47937569,0
706,437.89212,-83.5424194,-2954.5,0.479804665,0
707,-217.995071,502.556335,-2948.5,0.479126841,0
708,-218.457336,502.874268,-2945.5,0.478199631,0
709,-81.1377335,-567.124451,-2945.5,0.47989282,0
710,56.1705971,-546.348999,-2945.5,0.478801966,0
711,54.2529945,-545.520142,-2948.5,0.478396803,0
712,597.63501,-86.7565613,-2948.5,0.479920208,0
713,163.560837,237.979813,-2548.5,0.479801774,0
714,-51.6808662,302.052643,-2548.5,0.478653729,0
715,-51.303112,301.328247,-2545.5,0.478040993,0
716,-233.387115,225.278641,-2548.5,0.479937762,0
717,-282.839752,-142.057739,-2548.5,0.478382796,0
718,-316.263733,-198.877792,-2545.5,0.479319185,0
719,-281.931366,-141.535294,-2545.5,0.478375614,0
720,-237.877991,-211.451996,-2545.5,0.479579866,0
721,-171.317032,-225.419708,-2548.5,0.478887588,0
722,-171.14653,-225.216599,-2545.5,0.477790952,0
723,-185.876144,-255.726425,-2545.5,0.478956491,0
724,294.086121,-40.3599739,-2548.5,0.479304969,0
725,395.383453,247.826721,-2554.5,0.478556186,0
726,395.212036,248.567719,-2551.5,0.478520781,0
727,-219.818253,426.555145,-2554.5,0.479596555,0
728,-49.0573654,-496.65567,-2551.5,0.479143202,0
729,516.276794,-91.2885895,-2554.5,0.479978472,0
730,505.572235,368.123474,-2545.5,0.478638649,0
731,506.016663,368.250732,-2548.5,0.478730053,0
732,321.555725,-609.029053,-2545.5,0.47989893,0
733,145.289276,195.960983,-2145.5,0.478273451,0
734,145.84906,196.775375,-2148.5,0.478499442,0
735,-22.9563541,260.651733,-2148.5,0.479611695,0
736,-183.016037,206.490356,-2145.5,0.479649842,0
737,-239.827728,-117.39666,-2148.5,0.478901088,0
738,-239.236053,-117.119804,-2145.5,0.47777164,0
739,-202.671661,-177.705215,-2148.5,0.476955622,0
740,-256.990601,-192.036362,-2148.5,0.479998469,0
741,-202.200119,-177.328232,-2145.5,0.479368806,0
742,-168.096695,-209.435272,-2148.5,0.479773015,0
743,315.421539,-87.164238,-2145.5,0.479783744,0
744,248.079376,-31.0912895,-2148.5,0.478813231,0
745,248.447891,-31.0714512,-2145.5,0.477906376,0
746,312.227203,304.734955,-2154.5,0.47907725,0
747,311.342194,304.76413,-2151.5,0.477872312,0
748,-211.994568,350.883789,-2154.5,0.479288936,0
749,-211.644974,349.804565,-2151.5,0.477459133,0
750,-23.0233192,-422.303162,-2151.5,0.479998708,0
751,434.502045,-90.9425125,-2154.5,0.47930938,0
752,179.429657,557.878296,-2148.5,0.478835702,0
753,-570.409302,126.082504,-2145.5,0.479064554,0
754,-564.269653,153.959946,-2145.5,0.479990035,0
755,-570.592346,125.825569,-2148.5,0.478283793,0
756,222.97023,319.490601,-1798.5,0.479637802,0
757,-195.860733,283.99234,-1798.5,0.479769111,0
758,-205.387192,-177.282013,-1798.5,0.477518052,0
759,-205.148041,-177.316223,-1795.5,0.479094118,0
760,-5.49901533,-355.299988,-1798.5,0.479885548,0
761,249.434998,-86.7638855,-1798.5,0.477493107,0
762,263.007996,-82.6407928,-1795.5,0.479912162,0
763,248.580933,-86.5796738,-1795.5,0.479064167,0
764,339.847229,291.108978,-1804.5,0.479789436,0
765,238.900131,463.006836,-1801.5,0.479610503,0
766,540.410706,-262.883545,-1795.5,0.479836643,0
767,275.242676,251.6772,-1498.5,0.479883641,0
768,147.814331,304.554443,-1495.5,0.479912072,0
769,-176.252274,229.741943,-1495.5,0.479086787,0
770,5.39376831,-297.502502,-1498.5,0.479842961,0
771,299.621216,-79.0691681,-1495.5,0.479483753,0
772,271.641266,-75.0571899,-1495.5,0.479783118,0
773,243.24826,-55.475853,-1495.5,0.477879673,0
774,242.951523,-57.895031,-1495.5,0.478451669,0
775,243.420868,-55.5749321,-1498.5,0.478809744,0
776,243.378815,-57.9311638,-1498.5,0.478330165,0
777,262.631073,369.938019,-1504.5,0.479999959,0
778,438.460632,-259.718719,-1501.5,0.479573727,0
779,126.683235,618.791931,-1495.5,0.479039103,0
780,-226.919708,559.753906,-1498.5,0.479834199,0
781,-457.664368,502.589996,-1498.5,0.478956282,0
782,218.512283,212.057632,-1218.5,0.479905009,0
783,87.2915955,271.169281,-1218.5,0.479323536,0
784,86.6546021,270.577667,-1215.5,0.477155715,0
785,-158.018204,350.201447,-1215.5,0.479175389,0
786,12.0161448,-243.306915,-1218.5,0.478837281,0
787,12.0458307,-242.275131,-1215.5,0.47787866,0
788,242.647995,-69.8014984,-1215.5,0.479944408,0
789,-239.499023,446.469604,-1224.5,0.479924917,0
790,344.266327,-242.06778,-1224.5,0.479991287,0
791,636.531433,143.657761,-1218.5,0.479242295,0
792,-397.448364,389.508545,-1218.5,0.479951352,0
793,187.446655,188.140717,-1060.63293,0.000111244866,0.119999997
794,182.521545,184.198318,-1035.28357,1.2308923e-05,0.119999997
795,215.491791,154.321045,-808.015076,0.000103142796,0.119999997
796,-118.014793,237.152161,-829.725098,0.00010073973,0.119999997
797,-138.08168,222.353455,-822.558044,5.14574931e-05,0.119999997
798,-115.758835,231.785568,-811.41156,8.56531915e-06,0.119999997
799,187.452744,-175.77713,-731.213379,2.28120971e-05,0.119999997
800,-82.0945969,242.989395,-725.645447,1.47027713e-05,0.119999997
801,-174.543961,195.911743,-598.130554,6.17207334e-05,0.119999997
802,-210.997299,159.302933,-563.76178,9.28487061e-05,0.119999997
803,-208.802383,157.279816,-557.915833,9.38237354e-05,0.119999997
804,249.770203,-72.1424255,-434.505249,2.31838876e-05,0.119999997
805,-196.517776,-173.570557,-173.009949,5.86761125e-05,0.119999997
806,81.33535,-252.53331,-228.723923,0.000107088912,0.119999997
807,78.6317215,-246.902603,-223.483276,9.17230136e-06,0.119999997
808,252.832306,77.8516922,-177.589722,9.5408046e-05,0.119999997
809,-14.4714317,-259.054626,-127.133537,6.30227587e-05,0.119999997
810,222.802109,-132.221603,-128.70723,5.69964541e-05,0.119999997
811,238.942917,98.4387665,-73.5857849,4.64435579e-05,0.119999997
812,-245.790192,87.3712311,-58.8698425,8.51669683e-05,0.119999997
813,-203.154587,-162.910416,40.3019218,3.00890824e-05,0.119999997
814,-256.413788,-2.26960516,127.407715,1.37302368e-05,0.119999997
815,117.250618,-234.285492,86.1613998,0.000102798127,0.119999997
816,114.354469,-229.158722,84.4720535,8.47839965e-06,0.119999997
817,252.57753,46.1324844,84.4674835,1.9210016e-05,0.119999997
818,-262.976807,-2.39069247,130.368561,0.000118215074,0.119999997
819,212.758408,-153.85231,319.706451,0.000111613394,0.119999997
820,208.571869,-149.123917,312.229584,1.33107005e-05,0.119999997
821,-87.8919754,241.554077,327.548157,2.40017689e-05,0.119999997
822,-168.504425,196.177628,268.090454,4.94234955e-05,0.119999997
823,-200.767685,164.241074,327.911224,6.19173588e-05,0.119999997
824,166.478348,-200.933258,438.313812,3.86647771e-05,0.119999997
825,142.757034,217.80983,435.97348,3.03715078e-05,0.119999997
826,-204.018433,165.349411,370.596802,6.5233522e-05,0.119999997
827,94.0116653,-240.038971,516.351074,3.61748789e-05,0.119999997
828,-217.278107,-142.472107,694.310486,6.88300788e-05,0.119999997
829,-177.043625,-185.990952,747.795654,1.96416731e-05,0.119999997
830,-59.629734,-251.648239,721.975098,4.95211898e-05,0.119999997
831,224.091705,126.346504,765.274231,2.74171252e-05,0.119999997
832,-250.675476,79.2710037,704.078308,0.000117036325,0.119999997
833,-245.304718,75.2563553,689.337036,1.64583344e-05,0.119999997
834,-186.612793,-189.480103,774.472473,0.000116787298,0.119999997
835,226.770493,127.627922,773.835876,2.70500605e-05,0.119999997
836,-83.4049454,252.355682,840.411255,0.000114296148,0.119999997
837,-81.8240509,246.112244,819.576721,1.30428853e-05,0.119999997
838,-202.974045,-157.587906,887.87677,2.2693459e-05,0.119999997
839,239.917755,94.5012817,959.952148,3.72510185e-05,0.119999997
840,212.638962,153.451508,899.075317,0.000106498075,0.119999997
841,207.442703,150.410294,879.505615,1.058418e-05,0.119999997
842,-228.099182,-124.48336,1006.11749,2.11732931e-05,0.119999997
843,229.820679,-128.490845,1002.08423,7.60768962e-05,0.119999997
844,-188.552399,187.190353,1042.57617,0.000112936519,0.119999997
845,-184.463913,182.291428,1018.73395,1.27494013e-05,0.119999997
846,282.608673,-221.86174,-1037.46997,2.19202357e-05,0.119999997
847,-123.729729,344.267181,-1044.36743,9.66814332e-05,0.119999997
848,-121.145302,338.239532,-1025.30103,2.1786962e-05,0.119999997
849,-215.448792,291.66864,-848.259827,6.04343913e-05,0.119999997
850,-280.819916,231.554108,-784.721741,7.58992683e-05,0.119999997
851,356.963043,-58.8216057,-618.091492,5.08336489e-05,0.119999997
852,126.266655,-333.91571,-316.110809,2.9977844e-05,0.119999997
853,-267.075012,-244.667145,-245.927307,5.57305393e-05,0.119999997
854,-32.694294,-358.333649,-184.533112,2.81436696e-05,0.119999997
855,315.722504,-175.737823,-186.587143,4.57597016e-05,0.119999997
856,348.584381,90.8354645,-255.274582,3.2852302e-05,0.119999997
857,341.942291,118.648636,-111.279442,8.71218581e-05,0.119999997
858,336.004303,117.830574,-109.400848,1.9027817e-05,0.119999997
859,-334.73172,131.354065,-88.0387802,6.01739266e-05,0.119999997
860,-276.107697,-230.859207,48.7868881,2.91109536e-05,0.119999997
861,-268.113159,-243.0802,36.7683372,5.22655246e-05,0.119999997
862,-104.947708,-345.13443,8.09859657,3.88185072e-05,0.119999997
863,-273.955719,-228.730347,48.8642197,2.87613675e-05,0.119999997
864,165.919388,-316.544739,109.730354,3.47014357e-05,0.119999997
865,353.648041,48.3980484,109.599815,2.94220481e-05,0.119999997
866,-359.374603,-3.7400682,170.434204,2.31264676e-05,0.119999997
867,273.581726,-237.54628,437.461151,5.70619304e-05,0.119999997
868,-101.777031,347.148376,452.86908,5.06420438e-05,0.119999997
869,-232.515259,275.024384,367.240997,3.1874024e-05,0.119999997
870,-282.878754,221.581619,446.105438,2.23861862e-05,0.119999997
871,-290.504089,209.398026,500.605682,4.30532491e-05,0.119999997
872,222.242706,-288.24234,604.858215,7.58734168e-05,0.119999997
873,212.633484,291.505219,600.02533,3.97276999e-05,0.119999997
874,109.630363,-343.125885,714.409119,6.74436596e-05,0.119999997
875,-310.954803,-181.003265,957.871948,6.26700639e-05,0.119999997
876,-325.923889,145.958191,928.177185,3.14161916e-05,0.119999997
877,-295.86908,-207.119888,1068.23608,4.37221934e-05,0.119999997
878,-91.2529984,-351.42337,1005.05084,6.57291239e-05,0.119999997
879,319.656067,166.060028,1068.48743,3.27515663e-05,0.119999997
880,496.130829,2.23695016,-877.618347,2.77168529e-05,0.119999997
881,216.483643,-456.226471,-458.923401,7.6312368e-05,0.119999997
882,212.202133,-451.277588,-452.389648,2.39808978e-05,0.119999997
883,491.83606,91.1537704,-370.673584,3.68835936e-05,0.119999997
884,-359.263123,-345.685699,-346.630768,4.81978386e-05,0.119999997
885,-70.0039368,-495.247528,-263.213379,6.15508252e-05,0.119999997
886,442.522278,-225.347229,-264.384766,3.16148544e-05,0.119999997
887,483.221619,128.058945,-161.5215,3.42872263e-05,0.119999997
888,-456.60672,204.449646,-129.667725,6.25333487e-05,0.119999997
889,-135.947723,-480.34787,3.37902212,2.85063616e-05,0.119999997
890,-405.960724,-291.981689,64.5251007,6.06124704e-05,0.119999997
891,-375.505219,-333.231354,61.554554,7.69764811e-05,0.119999997
892,-371.273895,-328.691986,60.2987289,2.54210954e-05,0.119999997
893,245.149384,-436.730804,146.714203,6.70133668e-05,0.119999997
894,499.827301,35.7905731,146.769531,6.92867397e-05,0.119999997
895,494.18103,36.6330528,145.68605,2.26237917e-05,0.119999997
896,-499.541138,-6.10410738,229.863403,3.15654215e-05,0.119999997
897,-320.204102,387.344666,504.996155,8.1204038e-05,0.119999997
898,-316.357056,382.340729,498.181519,2.87035236e-05,0.119999997
899,-97.1668167,494.819977,629.920349,7.04916747e-05,0.119999997
900,-97.8543396,488.964478,622.84906,2.38156317e-05,0.119999997
901,-402.534668,295.733856,614.223267,3.08416347e-05,0.119999997
902,-426.695831,255.537003,692.001038,3.80817546e-05,0.119999997
903,289.013123,-414.648071,833.642517,7.99669797e-05,0.119999997
904,286.319794,-408.981262,822.980042,2.87498879e-05,0.119999997
905,325.767151,383.506989,834.382996,6.16411126e-05,0.119999997
906,108.786331,-487.959625,991.366394,3.45964581e-05,0.119999997
907,333.876129,-568.564026,-611.765808,3.3996992e-05,0.119999997
908,-462.781982,-472.359863,-466.807251,6.51394002e-05,0.119999997
909,655.822327,63.0373077,-504.503632,4.98244444e-05,0.119999997
910,599.828979,-273.079926,-358.20517,3.2204829e-05,0.119999997
911,-128.383133,-644.718872,-353.391052,4.05097671e-05,0.119999997
912,603.198914,-273.951904,-360.767883,7.27148508e-05,0.119999997
913,596.841003,-272.27771,-356.458344,3.18032507e-05,0.119999997
914,653.634583,110.692238,-223.043808,5.66990566e-05,0.119999997
915,-586.619629,302.73584,-177.919647,3.89747474e-05,0.119999997
916,-149.445129,-646.503052,-1.89688444,6.051534e-05,0.119999997
